name,description,class,shortname,datatype,units,High Normal,Low Normal,Allow Decimal,locale,synonym.1,answer.1,answer.2,answer.3,answer.4,answer.5,answer.6,answer.7,answer.8,answer.9,answer.10,answer.11,answer.12,answer.13,answer.14,answer.15,answer.16,answer.17,answer.18,answer.19,answer.20,answer.21,answer.22,answer.23,answer.24,answer.25,answer.26,answer.27,answer.28,answer.29,answer.30,answer.31,answer.32,answer.33,answer.34,answer.35,answer.36,answer.37,answer.38,answer.39,answer.40,answer.41,answer.42,answer.43,answer.44,answer.45,answer.46,answer.47,answer.48,answer.49,answer.50,answer.51,answer.52,answer.53,answer.54,answer.55,answer.56,answer.57,answer.58,answer.59,answer.60,answer.61,answer.62,answer.63,answer.64,answer.65,answer.66,answer.67,answer.68,answer.69,answer.70,answer.71,answer.72,answer.73,answer.74,answer.75,answer.76,answer.77,answer.78,answer.79,answer.80,answer.81,answer.82,answer.83,answer.84,answer.85,answer.86,answer.87,answer.88,answer.89,answer.90,answer.91,answer.92,answer.93,answer.94,answer.95,answer.96,answer.97,answer.98,answer.99,answer.100,answer.101,answer.102,answer.103,answer.104,answer.105,answer.106,answer.107,answer.108,answer.109,answer.110,answer.111,answer.112,answer.113,answer.114,answer.115,answer.116,answer.117,answer.118,answer.119,answer.120,answer.121,answer.122,answer.123,answer.124,answer.125,answer.126,reference-term-source,reference-term-code,reference-term-relationship
"ULA, Vacuuming, sweeping or raking",,finding,"Vacuuming, sweeping or raking",Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,2 = With moderate difficulty,3 = With a little difficulty,4 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Doing up buttons (Note: Response numbering is correct!)",,finding,Doing up buttons (Note: Response numbering is correct!),Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,1 = With moderate difficulty,2 = With a little difficulty,3 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Using tools or appliances",,finding,Using tools or appliances,Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,2 = With moderate difficulty,3 = With a little difficulty,4 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Opening doors",,finding,Opening doors,Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,2 = With moderate difficulty,3 = With a little difficulty,4 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Cleaning (any type)",,finding,Cleaning (any type),Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,2 = With moderate difficulty,3 = With a little difficulty,4 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Laundering clothes (e.g. washing, ironing, folding)",,finding,"Laundering clothes (e.g. washing, ironing, folding)",Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,2 = With moderate difficulty,3 = With a little difficulty,4 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Opening a jar",,finding,Opening a jar,Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,2 = With moderate difficulty,3 = With a little difficulty,4 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Carrying a small suitcase with your affected limb",,finding,Carrying a small suitcase with your affected limb,Coded,,,,,,,0 = Extremely difficult or unable to do,1 = With much difficulty,2 = With moderate difficulty,3 = With a little difficulty,4 = No difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Total raw score",Sum columns total for raw score (of 59).,computed,Total raw score,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Final score","The higher the score, the better.",computed,Final score,Numeric,percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to use my fingers to point to something",,finding,I was able to use my fingers to point to something,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to take off my socks",,finding,I was able to take off my socks,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to put on and fasten my pants by myself",,finding,I was able to put on and fasten my pants by myself,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to button and unbutton my shirt",,finding,I was able to button and unbutton my shirt,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to use a spoon to bring food up to my mouth",,finding,I was able to use a spoon to bring food up to my mouth,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to wipe myself thoroughly after using the toilet",,finding,I was able to wipe myself thoroughly after using the toilet,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to pull my pants back after using the toilet",,finding,I was able to pull my pants back after using the toilet,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to hold a plate full of food",,finding,I was able to hold a plate full of food,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to cut a piece of paper in half with scissors",,finding,I was able to cut a piece of paper in half with scissors,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to take a shower by myself (water coming from above, standing)",,finding,"I was able to take a shower by myself (water coming from above, standing)",Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to take a bath by myself (in the bathtub)",,finding,I was able to take a bath by myself (in the bathtub),Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to make a phone call with a smart phone",,finding,I was able to make a phone call with a smart phone,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to get out of bed by myself",,finding,I was able to get out of bed by myself,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to put on my shoes by myself",,finding,I was able to put on my shoes by myself,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to open a jar by myself",,finding,I was able to open a jar by myself,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to put toothpaste on my toothbrush by myself (able to squeeze a tube)",,finding,I was able to put toothpaste on my toothbrush by myself (able to squeeze a tube),Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to brush my teeth by myself",,finding,I was able to brush my teeth by myself,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to dry my back with a towel",,finding,I was able to dry my back with a towel,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to put on my clothes by myself",,finding,I was able to put on my clothes by myself,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, I was able to zip up my clothes",,finding,I was able to zip up my clothes,Coded,,,,,,,4 = With no trouble,3 = With a little trouble,2 = With some trouble,1 = With a lot of trouble,0 = Not able to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Total score","Total score (max. 80) * 1.25.  If not all questions answered:  Total score + [total score / number of answers] * 1.25.  The higher the score, the better.",computed,Total score,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Additional comments",,finding,Additional comments,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Referral suggested",,finding,Referral suggested,Coded,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Prosthetic and orthotic center",,finding,Prosthetic and orthotic center,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Physiotherapy center",,finding,Physiotherapy center,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Recommended physiotherapy treatment plan",,finding,Recommended physiotherapy treatment plan,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULA, Home exercises / Family training",,finding,Home exercises / Family training,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
